Date,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00
18-04-2014,73.17567,69.78298,70.79746,72.54370,66.10756,67.20520,65.80821,72.14456,72.84305,77.33338,84.51790,85.41596,86.81295,87.41166,88.55919,88.40951,87.46155,87.51145,86.91274,80.62628,70.29853,68.75187,53.58455,42.30884
19-04-2014,46.30024,52.02125,54.63229,52.23745,50.74067,46.89895,70.44821,79.17940,80.57639,80.87574,79.57854,79.87789,80.77596,84.91704,90.95403,93.24908,97.83919,96.24263,95.09511,89.50715,83.07101,83.56994,81.72392,75.23789
20-04-2014,78.83015,79.16277,78.63058,84.76736,85.71532,83.71962,80.42671,81.37467,84.11876,82.17295,86.71317,92.60048,97.48995,101.98027,103.27748,106.17124,106.91963,105.62242,104.87404,103.22758,101.23188,105.07361,102.42930,95.89339
21-04-2014,90.20564,88.54256,81.62413,73.24219,64.81036,53.68433,52.23745,63.01423,70.79746,78.43101,86.91274,93.84779,98.08866,95.19489,88.65897,89.15790,88.90844,90.70457,89.55704,92.10156,92.35102,95.74371,90.65467,86.11446
22-04-2014,85.88162,91.73568,90.90414,84.26843,74.58929,66.25724,63.26369,66.35703,70.24864,75.23789,70.44821,51.04003,50.99014,52.63659,46.94884,42.90755,53.48476,45.00304,32.03099,34.97464,36.12217,41.46067,45.45207,49.99229
23-04-2014,50.49121,51.75515,49.34368,50.24175,40.31314,29.53636,26.94195,26.59270,35.77292,44.15486,65.85810,79.67832,83.12091,79.82800,86.56349,79.92779,81.47445,90.10586,67.95359,56.07917,14.91786,34.77507,39.06583,43.15701
24-04-2014,47.96332,32.66296,50.59100,55.77982,42.90755,50.99014,26.34324,25.09593,51.43917,56.87745,61.46756,63.71272,64.56090,68.40262,68.30283,72.84305,87.61123,91.00392,76.68477,52.43702,60.81896,61.56735,74.38972,86.31403
25-04-2014,84.88377,82.15632,80.92564,80.12736,71.84520,63.16391,53.63444,50.19186,58.97294,62.51530,60.71917,51.18971,53.68433,59.82111,54.13336,54.18326,49.64304,61.66713,69.20090,76.53510,74.19015,60.91874,49.29379,37.41938
26-04-2014,28.33894,30.53421,19.65765,30.18496,39.91400,34.02669,29.83572,39.26540,54.48261,54.33293,54.43272,57.07702,65.55875,70.69767,67.30498,64.76047,64.56090,63.36348,66.30713,66.00778,62.51530,60.96864,52.53680,51.68863
27-04-2014,38.78310,29.86898,40.61250,44.60390,41.56045,42.95744,46.74927,53.33508,55.03143,58.37423,63.11401,65.70842,73.84090,73.54155,75.78671,73.29208,72.29423,60.61939,59.42197,65.10971,65.10971,57.72562,59.62154,62.66498
28-04-2014,60.07057,60.46971,56.72777,56.67788,56.32863,48.24605,40.11357,32.48002,43.60605,53.33508,65.20950,65.10971,67.60434,77.63273,85.26628,80.87574,78.78026,81.97338,83.86929,77.08391,70.54800,69.15101,81.07531,62.46541
29-04-2014,63.26369,70.71430,70.79746,58.52390,44.75357,52.88605,45.95099,24.04819,22.50152,32.38023,35.02454,46.49981,67.80391,62.91444,67.10541,78.23144,63.41337,67.25509,67.50455,77.83230,78.53080,76.73467,76.48520,71.54585
30-04-2014,67.25509,67.45466,56.52820,66.80606,59.67143,51.88820,46.40003,33.27830,39.86411,37.07013,28.73808,43.30669,61.41767,60.32003,55.58025,67.90369,60.41982,69.94929,82.77166,87.51145,93.39876,101.58113,98.03876,94.64607
01-05-2014,90.67130,97.05754,103.87619,108.11705,99.83489,93.54844,89.70672,79.07961,72.54370,82.52220,70.74757,71.34628,73.04262,76.13596,73.94069,74.98843,77.78241,83.32048,83.37037,81.67402,80.42671,74.38972,72.74327,79.47875
02-05-2014,87.07904,93.33224,91.40306,82.12306,79.07961,72.29423,73.24219,85.46585,82.57209,88.01037,90.50500,87.76091,88.90844,85.96478,80.52650,75.48735,76.03617,80.17725,81.22499,73.94069,62.46541,56.97724,56.47831,46.84906
03-05-2014,38.11787,37.65221,41.06153,53.28519,52.53680,51.78842,60.27014,81.82370,85.61553,81.82370,84.46800,88.70887,90.65467,91.20349,94.59618,95.34457,91.95188,95.99317,81.62413,73.49165,71.24649,66.10756,64.81036,63.41337
04-05-2014,56.94397,53.48476,46.30024,41.90970,43.10712,40.46282,37.86841,28.78797,30.48432,59.17251,68.90154,72.44391,77.48305,81.47445,81.47445,80.02757,81.32478,71.89509,70.89724,69.30068,58.62369,56.07917,53.63444,68.80176
05-05-2014,70.84735,69.38384,69.69982,57.17681,55.97939,52.28734,60.12046,80.82585,90.05596,95.29468,93.64822,97.68952,104.17554,94.69597,101.88049,99.93468,102.77855,108.11705,98.43790,87.86069,98.93683,89.70672,73.29208,96.19274
06-05-2014,95.66055,88.54256,81.22499,71.39617,55.38068,31.53206,22.55141,39.11572,42.20906,51.93809,57.32648,66.30713,67.20520,67.00563,66.95574,71.39617,64.86025,64.01208,47.59745,40.36303,38.36733,28.03959,44.10497,40.36303
07-05-2014,41.84318,51.55558,46.44992,44.15486,38.21766,36.42153,39.61465,38.36733,52.33723,56.52820,58.22455,60.86885,61.71702,61.71702,63.91229,63.86240,60.02068,55.23100,56.87745,56.02928,56.02928,54.63229,47.59745,61.01853
08-05-2014,58.07487,62.66498,62.61509,60.32003,58.12476,54.88175,43.60605,37.31959,24.19786,20.90496,20.65550,26.89206,18.90926,34.42583,37.41938,31.08303,29.58625,19.15872,27.49077,33.22841,24.89636,21.40388,14.16947,31.98109
09-05-2014,58.00835,66.32376,64.66068,49.39358,36.57120,35.32389,65.65853,51.53895,61.86670,64.46111,64.76047,67.60434,69.79961,73.69122,68.85165,71.14671,69.05122,67.60434,54.33293,53.23530,38.76647,28.68819,39.21551,37.12002
10-05-2014,39.78095,46.89895,42.45852,43.80562,49.09422,52.73637,48.89465,44.10497,38.91615,58.77337,60.96864,54.23315,58.82326,55.48046,55.03143,55.82971,53.53465,57.12691,59.92089,53.18541,48.29594,49.89250,49.84261,52.73637
11-05-2014,57.01050,57.40964,54.13336,56.22885,52.08777,52.63659,52.28734,57.42627,60.17036,66.10756,72.49380,73.69122,73.74112,80.22714,76.83445,74.93854,72.64348,75.08821,76.73467,78.78026,69.40047,62.06627,58.77337,56.37853
12-05-2014,49.89250,47.16504,51.78842,52.28734,55.23100,48.04648,55.08132,63.11401,70.84735,64.71057,66.05767,71.89509,61.36778,56.87745,48.24605,59.37208,62.36563,44.40433,40.96174,62.76477,72.34413,71.14671,60.41982,51.13981
13-05-2014,45.43544,43.83888,40.96174,47.19831,46.49981,41.66024,40.66239,50.74067,75.13811,78.08176,72.89294,68.85165,74.88864,69.50025,78.73037,76.13596,63.06412,68.60219,50.64089,42.25895,23.64905,29.68604,15.31700,31.08303
14-05-2014,34.59213,49.82598,42.05938,35.47357,38.31744,38.31744,48.79487,53.93379,62.71487,75.68692,79.37897,78.88004,75.93639,79.42886,81.97338,66.15746,73.74112,75.88649,77.23359,77.93209,60.32003,73.24219,63.46326,51.18971
15-05-2014,58.27444,23.21664,30.63400,30.13507,22.85077,16.31485,20.60560,29.78582,26.19356,39.61465,50.14196,58.92304,62.16606,56.27874,41.16131,34.87486,43.00734,50.59100,57.82541,54.78197,38.91615,32.67959,10.12818,0.49893
16-05-2014,2.12875,21.15442,22.75098,29.68604,14.96775,11.97420,28.38883,31.63185,36.72088,61.16821,70.14886,68.55230,46.00089,67.10541,76.23574,80.97553,69.64993,64.36133,46.40003,45.45207,66.30713,61.11831,72.74327,69.94929
17-05-2014,57.60921,58.54053,30.63400,37.56905,39.66454,45.75142,50.04218,55.58025,58.62369,58.62369,74.63918,80.72607,61.46756,75.68692,83.12091,99.28608,95.44435,78.08176,74.48950,53.53465,24.14797,44.80347,28.08948,35.27400
18-05-2014,17.76173,23.28317,24.54711,44.05508,46.15056,66.45681,66.40692,69.25079,91.35317,90.95403,94.34672,100.18414,105.12350,106.12135,113.40565,120.93942,126.07835,110.21253,112.90673,102.03016,66.95574,78.38112,78.68047,89.55704
19-05-2014,85.48248,83.55331,72.69337,64.96004,35.12432,33.72733,29.63615,35.67314,31.98109,57.97509,59.57165,78.13166,93.14930,111.11060,124.53168,121.53813,112.55748,106.17124,100.63317,90.85424,81.82370,75.98628,76.18585,69.64993
20-05-2014,56.94397,62.53193,54.28304,50.09207,52.18756,52.68648,51.73852,44.70368,47.04863,,,,,,,,,,,,,,,
21-05-2014,,,,,,,,,,,,,,,,,,,,,,,,
22-05-2014,,,,,,,,,,76.18585,88.65897,81.52435,75.23789,80.82585,87.96048,90.70457,86.41381,83.47015,84.01897,87.56134,89.45725,90.15575,89.00822,87.01252
23-05-2014,88.94170,89.07474,89.15790,90.20564,87.31188,83.02112,77.03402,69.15101,65.85810,64.16176,76.68477,77.03402,79.37897,80.72607,82.87144,79.67832,76.08606,70.29853,79.02972,65.95789,50.04218,42.70798,45.95099,33.97679
24-05-2014,45.10282,53.95042,47.74712,37.81852,30.08518,29.68604,33.57765,50.44132,61.46756,61.26799,66.20735,65.95789,60.46971,81.52435,74.48950,71.94499,79.27918,84.76736,76.18585,72.79316,78.68047,76.38542,62.76477,67.90369
25-05-2014,67.05552,66.65638,65.20950,57.87530,48.89465,49.74282,48.44562,50.49121,53.73422,56.47831,63.21380,66.60649,78.08176,84.61768,90.00607,91.10371,93.29898,90.15575,92.00177,82.82155,75.73682,68.30283,62.51530,62.86455
26-05-2014,61.06842,45.63501,38.76647,37.66884,38.76647,36.12217,49.14411,63.66283,72.14456,70.64778,74.43961,71.84520,69.35058,68.75187,70.29853,76.13596,82.27273,90.80435,97.83919,93.29898,82.57209,78.28133,76.08606,66.65638
27-05-2014,66.45681,73.04262,65.10971,63.11401,72.99273,57.02713,53.93379,63.16391,66.05767,68.10326,69.30068,78.97983,82.67187,84.61768,88.20994,79.02972,82.17295,79.07961,77.83230,75.33768,72.04477,71.24649,72.09466,74.04047
28-05-2014,72.37739,68.18642,67.20520,64.06197,71.04692,69.05122,56.02928,56.02928,54.73207,58.82326,52.93594,50.24175,49.34368,47.39788,44.30454,41.61035,42.25895,44.55400,45.35228,46.79917,48.99444,52.28734,51.88820,49.04433
29-05-2014,47.63071,52.02125,54.23315,59.42197,58.97294,60.02068,54.63229,50.59100,53.78412,54.43272,54.68218,59.22240,57.62584,63.71272,69.31731,66.98900,56.97724,64.41122,71.09681,73.14241,76.98413,81.57424,84.76736,85.76521
30-05-2014,85.14987,84.55116,84.91704,76.43531,63.91229,66.10756,61.51745,64.96004,67.20520,73.59144,76.53510,78.53080,79.67832,80.52650,79.17940,78.08176,83.12091,83.56994,82.07316,67.10541,54.48261,38.51701,30.78367,23.49937
31-05-2014,26.67586,20.28962,50.04218,52.18756,52.88605,28.83787,31.18281,19.10883,29.53636,32.82927,29.43658,32.67959,45.90110,54.28304,79.27918,77.83230,62.86455,71.59574,72.14456,66.70627,47.09852,22.55141,18.56001,21.25421
01-06-2014,5.52144,1.46351,1.74624,1.09764,32.92905,37.91830,32.62970,46.00089,60.51960,66.35703,75.63703,87.91059,90.70457,98.38801,96.14285,91.20349,79.07961,73.69122,75.18800,70.84735,64.46111,64.16176,58.97294,63.11401
02-06-2014,63.39674,55.74655,56.57810,57.02713,50.14196,30.53421,27.24131,19.35829,21.25421,23.20001,38.81637,37.91830,46.25035,55.92949,56.77767,66.05767,73.94069,83.07101,75.23789,67.45466,57.97509,56.32863,36.32174,34.07658
03-06-2014,23.48274,17.49564,5.63785,7.13463,7.58366,5.78753,4.78968,10.42753,14.76818,24.59700,33.12862,28.58840,22.60130,26.74238,40.91185,52.78627,48.29594,43.45637,34.42583,38.76647,31.68174,31.28260,33.77722,10.72689
04-06-2014,19.02567,28.07285,38.81637,39.96389,28.13937,23.74883,15.21721,14.51872,18.41033,30.18496,54.68218,62.51530,43.65594,54.23315,55.13121,49.69293,63.96219,57.47616,56.17896,55.77982,40.31314,31.83142,17.21291,14.26926
05-06-2014,11.50854,20.62223,26.94195,32.13077,25.39528,24.74668,24.59700,21.50367,27.49077,32.57980,42.40863,47.29809,43.35658,51.38928,48.84476,40.46282,45.25250,49.74282,55.53035,57.27659,49.19401,37.41938,39.66454,36.87056
06-06-2014,32.66296,32.26382,32.62970,31.08303,18.90926,15.46668,26.49292,34.22626,52.43702,51.53895,54.53250,73.99058,81.52435,81.32478,79.62843,84.66757,88.20994,88.70887,84.16865,75.03832,74.58929,78.92994,72.39402,76.38542
07-06-2014,67.98685,63.72935,68.15316,61.76692,68.35273,73.59144,68.50240,62.11616,69.60004,57.97509,61.26799,66.40692,57.42627,55.48046,71.94499,64.66068,59.97079,46.10067,57.62584,56.97724,36.37163,8.63140,0.29936,-0.34925
08-06-2014,-0.06652,0.00000,2.04559,10.17807,21.45378,21.50367,22.30195,40.11357,55.23100,68.65208,68.00348,70.24864,75.58714,75.78671,75.48735,71.64563,74.43961,67.20520,68.15316,60.22025,61.71702,52.98584,39.81422,39.86411
09-06-2014,38.65006,30.93335,32.67959,23.64905,6.28646,1.99570,3.14323,19.90711,46.59960,84.56779,71.94499,82.97123,94.99532,82.92134,77.13381,82.47230,81.22499,78.03187,81.07531,63.91229,36.57120,47.39788,37.71873,35.57335
10-06-2014,37.31959,13.83685,42.55830,43.40648,28.38883,22.70109,21.65335,32.33034,41.51056,53.23530,60.17036,61.96649,66.85595,68.80176,70.69767,65.00993,65.00993,68.75187,67.40477,59.92089,39.91400,34.82497,23.94840,20.40603
11-06-2014,29.73593,33.32819,33.37808,31.93120,24.04819,23.74883,29.53636,38.66669,48.19616,54.98154,56.72777,56.32863,55.72992,56.82756,62.51530,67.50455,61.61724,60.02068,56.02928,66.45681,63.36348,63.31358,54.98154,47.79702
12-06-2014,52.88605,52.88605,48.89465,51.38928,46.79917,50.64089,52.48691,50.99014,38.01809,35.57335,58.07487,67.05552,69.40047,72.69337,69.25079,73.44176,84.66757,89.45725,87.16220,75.88649,68.65208,51.53895,44.65379,42.35873
13-06-2014,37.25307,31.46554,26.49292,29.13722,33.12862,24.04819,33.52776,35.97249,36.92045,48.09637,54.78197,56.27874,55.43057,57.57595,56.82756,55.38068,53.23530,54.73207,48.94454,40.66239,42.95744,45.25250,47.09852,43.00734
14-06-2014,39.44834,31.06640,47.79702,46.10067,45.75142,37.66884,47.09852,47.44777,46.00089,50.49121,53.28519,54.38283,55.92949,56.92734,58.57380,58.47401,58.82326,59.22240,60.36993,60.61939,60.86885,53.53465,50.14196,48.94454
15-06-2014,46.76590,47.09852,44.25465,44.35443,41.66024,42.85766,46.00089,50.19186,50.79057,51.93809,51.08992,50.14196,49.79272,50.69078,49.24390,54.08347,53.33508,55.92949,55.38068,53.08562,49.99229,46.35013,45.25250,43.10712
16-06-2014,42.10927,40.91185,40.26325,42.70798,40.51271,35.37378,30.38453,42.90755,44.70368,53.93379,57.12691,59.22240,58.72347,66.70627,74.04047,74.19015,70.99703,67.15531,62.81466,59.67143,58.32433,58.52390,55.63014,51.18971
17-06-2014,47.36461,48.69508,50.09207,45.55185,42.30884,42.00949,39.01594,44.95314,46.59960,45.55185,41.41078,39.91400,38.61680,33.82712,35.27400,34.67529,30.03529,28.23916,26.29335,23.29980,29.88561,30.43443,28.83787,26.49292
18-06-2014,24.08145,22.01922,22.40173,19.55786,23.84862,27.19141,27.29120,33.17851,36.77077,39.91400,42.20906,45.60175,47.94669,45.05293,44.50411,43.60605,43.65594,44.10497,41.11142,38.71658,28.23916,18.90926,32.92905,21.90281
19-06-2014,25.54496,28.40546,20.90496,16.61420,14.06969,25.79442,25.89421,32.92905,35.72303,36.32174,43.90540,46.69938,50.74067,49.54325,49.99229,52.28734,54.93164,55.13121,55.33078,53.13551,52.08777,47.99659,44.75357,38.11787
20-06-2014,38.98267,38.58353,37.71873,37.86841,31.23271,35.67314,33.47787,40.61250,23.59915,32.08088,37.41938,39.86411,40.91185,40.76217,48.24605,57.27659,55.43057,50.99014,55.72992,53.48476,45.25250,43.30669,46.79917,41.80992
21-06-2014,41.71013,34.52561,38.11787,34.37593,31.98109,37.56905,36.27185,40.01379,50.24175,55.23100,62.71487,70.34843,74.33983,68.65208,64.71057,57.82541,59.32218,54.53250,51.18971,44.40433,39.56475,50.94024,48.19616,35.72303
22-06-2014,41.84318,49.75945,48.79487,52.68648,50.64089,36.17206,44.55400,54.58240,51.68863,59.87100,62.26584,67.20520,72.59359,68.40262,65.00993,63.46326,62.56520,60.71917,54.38283,47.84691,47.34798,44.85336,44.20476,34.62540
23-06-2014,43.97192,46.03415,40.01379,26.64260,18.51012,31.78152,28.63830,21.85292,28.68819,39.66454,54.13336,70.99703,58.37423,72.34413,67.70412,62.26584,64.21165,58.17466,56.02928,58.82326,59.82111,51.83831,46.35013,37.81852
24-06-2014,26.80890,29.60288,19.60775,16.06539,12.12388,14.06969,25.24561,25.49507,17.46238,29.08733,34.12647,41.80992,45.35228,55.72992,54.83186,60.17036,64.26154,66.40692,66.70627,65.55875,59.87100,52.23745,42.50841,32.67959
25-06-2014,31.13292,32.39686,29.33679,23.20001,26.59270,34.92475,40.01379,50.14196,60.66928,65.20950,69.35058,69.10111,67.35488,67.95359,67.35488,66.15746,64.06197,70.19875,73.89079,72.94284,70.89724,62.06627,55.48046,51.78842
26-06-2014,44.30454,24.87973,17.16302,21.75313,29.38668,34.27615,50.29164,66.40692,66.45681,68.80176,70.49810,70.14886,69.60004,72.94284,72.39402,62.61509,69.50025,70.59789,66.55660,62.31573,67.20520,54.98154,51.04003,53.18541
27-06-2014,53.95042,53.08562,34.92475,19.50797,22.40173,23.00044,34.72518,40.81207,40.01379,46.00089,56.07917,51.88820,55.63014,52.88605,55.97939,53.03573,60.41982,66.70627,64.56090,69.25079,70.04907,67.85380,75.28778,76.78456
28-06-2014,76.30226,65.85810,53.58455,49.69293,45.45207,43.80562,49.79272,52.03788,56.47831,62.46541,64.96004,58.22455,53.68433,66.20735,69.00133,69.10111,68.50240,69.40047,66.60649,56.72777,45.30239,28.08948,17.86152,33.77722
29-06-2014,39.38181,33.12862,39.31529,41.31099,44.70368,50.49121,51.13981,61.76692,58.92304,59.47186,66.80606,69.00133,68.55230,68.70197,69.55015,69.60004,69.69982,69.69982,70.34843,66.50670,62.01638,54.08347,45.10282,37.02024
30-06-2014,34.32604,36.58783,35.07443,34.07658,18.26066,16.11528,25.24561,45.25250,53.53465,49.59315,54.18326,55.87960,58.17466,61.01853,60.07057,49.39358,64.06197,70.64778,71.44606,62.81466,54.33293,48.24605,42.80777,39.81422
01-07-2014,49.62641,45.23587,35.02454,14.56861,12.27356,16.16517,19.60775,47.04863,57.52605,62.41552,62.66498,54.98154,58.02498,59.87100,58.72347,55.87960,53.73422,57.47616,62.16606,60.81896,58.37423,50.79057,40.16346,9.87872
02-07-2014,10.31112,0.59871,8.28216,14.31915,11.77463,11.02624,24.09808,28.28905,31.83142,37.36948,47.04863,72.29423,82.92134,82.17295,85.56564,69.15101,47.39788,58.02498,47.49766,52.38713,51.68863,47.44777,39.96389,50.89035
03-07-2014,47.09852,48.09637,61.46756,64.46111,44.75357,52.38713,52.93594,47.94669,54.13336,50.39143,41.01164,40.26325,39.21551,30.68389,30.53421,14.26926,23.24991,21.60345,30.88346,29.83572,27.34109,18.41033,17.71184,28.93765
04-07-2014,30.06855,34.05995,31.33249,23.54926,19.40818,19.85722,19.25851,23.29980,32.23056,34.37593,33.57765,37.02024,42.30884,38.96604,49.84261,51.78842,56.12906,48.39573,29.78582,23.74883,24.14797,28.88776,27.29120,28.03959
05-07-2014,24.61363,24.08145,23.24991,20.50582,20.20646,17.76173,11.82452,36.62110,24.64690,24.39743,31.58195,41.66024,49.74282,59.37208,67.40477,71.99488,66.75617,65.70842,65.30928,58.42412,54.48261,37.21981,31.78152,38.11787
06-07-2014,37.58568,27.87328,33.97679,58.62369,56.02928,44.10497,37.51916,28.03959,22.00259,26.59270,28.18926,29.68604,39.21551,45.75142,59.12261,69.94929,73.34198,76.08606,68.05337,64.11186,26.24346,28.88776,30.88346,29.08733
07-07-2014,24.81320,17.56216,20.00689,12.27356,8.73119,11.62495,13.96990,17.81162,28.58840,33.72733,34.87486,41.66024,47.89680,51.53895,53.48476,49.29379,58.02498,65.25939,57.42627,44.25465,9.97850,21.75313,14.31915,9.97850
08-07-2014,16.29822,23.48274,17.56216,21.55356,21.55356,19.35829,26.19356,27.04174,30.33464,45.50196,61.06842,70.04907,57.72562,65.90799,46.20046,51.33938,63.21380,63.36348,68.60219,70.04907,61.31788,53.78412,55.28089,49.64304
09-07-2014,51.35601,51.35601,50.64089,48.29594,42.85766,44.30454,51.43917,56.14569,,,61.86670,61.51745,61.21810,61.71702,65.50885,65.65853,65.45896,65.05982,67.30498,69.25079,72.74327,71.84520,73.39187,72.34413
10-07-2014,71.17997,67.18857,66.10756,65.90799,65.65853,65.90799,66.20735,65.35918,63.96219,66.10756,64.86025,64.66068,61.51745,59.12261,55.28089,54.73207,55.97939,55.03143,53.13551,53.38498,54.33293,49.29379,52.68648,50.34153
11-07-2014,48.69508,47.36461,46.59960,46.99874,46.40003,44.30454,45.00304,47.49766,55.58025,62.26584,66.25724,67.80391,67.35488,69.25079,63.41337,59.77122,61.41767,54.18326,57.47616,58.77337,53.13551,56.02928,53.03573,53.63444
12-07-2014,52.81953,47.56418,44.90325,42.35873,39.16561,34.32604,34.17636,35.87271,41.80992,45.05293,33.47787,53.78412,76.08606,87.66112,84.51790,69.00133,81.22499,66.45681,56.82756,53.38498,51.58885,55.18111,17.66195,39.26540
13-07-2014,40.24662,34.05995,31.33249,15.86582,11.92431,13.07184,13.57076,10.52732,9.82882,16.96345,31.23271,37.96819,41.90970,47.04863,52.98584,48.44562,40.16346,38.41723,36.67099,39.91400,29.38668,30.33464,35.77292,34.57550
14-07-2014,36.65436,34.39256,33.62755,36.17206,34.52561,39.51486,36.97034,44.00519,,,,,,,,,,,,,,,,
15-07-2014,,,,,,,,,,,,,,,,,,,,,,,,
16-07-2014,,,,,,,,,,44.55400,42.70798,42.70798,40.01379,37.91830,30.68389,29.53636,31.18281,29.98539,29.18711,27.84002,19.70754,11.22581,12.47313,11.67485
17-07-2014,5.65448,13.63728,15.31700,7.98280,3.14323,11.82452,30.18496,44.20476,49.79272,46.84906,64.91014,71.84520,69.55015,65.40907,76.93424,70.29853,69.45036,72.54370,71.79531,65.55875,67.25509,56.72777,63.86240,50.69078
18-07-2014,49.62641,50.62426,52.23745,54.23315,51.98799,53.28519,43.90540,49.59315,53.73422,60.61939,64.56090,67.55445,71.79531,76.78456,82.52220,87.21209,87.41166,108.21683,103.62672,105.22328,106.76995,100.18414,91.95188,98.48780
19-07-2014,91.46958,55.81308,64.41122,54.08347,60.66928,52.78627,44.45422,37.31959,47.74712,69.89939,66.95574,87.11231,83.12091,61.56735,83.76951,91.55274,103.42715,104.37511,106.91963,112.25813,98.63747,84.91704,77.33338,79.32908
20-07-2014,83.02112,83.75288,82.22284,82.22284,74.98843,57.87530,61.41767,66.70627,81.12521,93.14930,96.34242,77.63273,81.92349,88.35962,97.29038,100.38371,95.94328,91.80220,82.22284,78.88004,70.79746,59.22240,50.04218,54.63229
21-07-2014,42.70798,31.53206,20.85507,21.20431,20.00689,20.65550,36.02239,43.85551,45.55185,48.44562,60.12046,64.96004,64.86025,70.39832,76.83445,78.38112,79.12951,81.42456,78.83015,77.88219,77.98198,82.22284,79.52865,57.92519
22-07-2014,67.18857,62.86455,47.64734,44.55400,37.46927,32.52991,40.66239,57.37638,61.26799,66.40692,72.19445,73.09251,72.54370,71.64563,72.19445,72.54370,77.33338,81.72392,82.17295,81.42456,82.12306,80.82585,81.22499,81.27488
23-07-2014,83.42026,85.74858,82.52220,81.97338,76.78456,73.39187,63.51315,72.54370,77.58284,84.76736,87.56134,87.01252,90.85424,89.35747,92.00177,91.65252,94.39661,94.64607,94.09726,95.74371,96.94113,98.48780,94.14715,83.76951
24-07-2014,75.17137,63.26369,69.69982,73.89079,80.52650,76.73467,79.52865,88.20994,98.08866,102.67877,95.54414,102.87834,104.82414,105.07361,102.72866,97.93898,96.69167,96.69167,94.29683,94.04736,98.78715,99.53554,91.20349,91.90199
25-07-2014,82.95460,78.23144,72.59359,68.60219,67.85380,63.41337,69.00133,83.02112,94.89554,96.49210,97.78930,100.78285,99.28608,99.53554,95.59403,91.85209,93.69812,92.99962,89.90629,87.66112,85.71532,83.17080,76.33553,75.88649
26-07-2014,74.30656,62.06627,52.58670,45.20261,41.41078,50.19186,54.28304,56.37853,59.97079,68.50240,84.56779,92.00177,85.81510,88.01037,89.45725,89.20779,82.17295,71.24649,72.59359,49.04433,40.76217,20.05679,25.19571,65.40907
27-07-2014,96.52536,96.85797,75.18800,48.39573,37.36948,35.62325,38.91615,48.79487,52.28734,55.92949,60.91874,66.20735,65.00993,54.13336,63.46326,66.85595,69.99918,68.90154,68.05337,63.71272,54.08347,49.14411,42.75787,43.55615
28-07-2014,40.77880,36.45479,37.21981,29.13722,25.99399,28.18926,30.38453,28.33894,47.64734,59.52175,68.60219,71.09681,75.38757,77.08391,79.77811,77.08391,74.48950,74.48950,74.14026,69.74972,63.56305,57.87530,38.31744,42.90755
29-07-2014,43.50626,44.03845,42.25895,30.98324,18.21076,20.25636,25.39528,36.87056,37.41938,46.69938,64.66068,71.34628,74.43961,71.84520,72.69337,61.46756,55.38068,51.28949,50.64089,51.98799,49.39358,44.90325,44.40433,40.46282
30-07-2014,43.97192,43.57278,40.61250,30.33464,31.83142,29.63615,27.79012,37.46927,42.65809,44.95314,39.91400,37.76862,44.35443,51.28949,42.95744,57.82541,51.98799,51.38928,57.32648,52.63659,43.10712,36.92045,34.52561,30.08518
31-07-2014,26.34324,18.56001,25.24561,23.59915,17.41248,13.22151,24.34754,22.95055,31.38238,37.02024,42.00949,52.93594,52.03788,51.78842,32.77937,32.57980,37.66884,36.17206,37.16991,30.68389,21.65335,14.81807,25.29550,24.49722
01-08-2014,22.81750,14.83470,24.69679,21.10453,8.83097,6.23656,12.32345,20.85507,25.04604,32.48002,43.30669,40.21336,54.63229,53.13551,57.52605,69.94929,64.41122,45.15271,49.79272,48.99444,35.32389,46.49981,45.15271,45.35228
02-08-2014,47.09852,38.38396,39.86411,37.16991,36.47142,35.87271,23.59915,28.63830,38.16776,35.52346,39.21551,54.68218,61.21810,68.40262,78.78026,78.13166,78.88004,51.38928,46.10067,36.42153,24.09808,24.49722,35.87271,36.12217
03-08-2014,36.12217,49.42684,44.05508,39.81422,37.56905,41.56045,44.35443,44.45422,51.48906,54.13336,60.27014,65.00993,68.20305,70.09896,73.44176,71.84520,67.45466,62.96434,66.90584,56.77767,48.09637,36.17206,42.25895,44.15486
04-08-2014,42.97407,25.67801,33.42798,26.04389,18.26066,14.26926,19.65765,28.38883,37.91830,47.19831,49.49336,50.59100,59.72132,62.66498,62.96434,68.40262,70.79746,69.15101,72.34413,65.40907,48.29594,31.78152,25.64475,28.53851
05-08-2014,15.49994,17.56216,18.16087,7.83312,10.97635,17.11313,15.91571,25.79442,42.30884,57.57595,61.91659,61.06842,65.75832,76.08606,68.70197,45.60175,38.21766,52.63659,53.08562,42.50841,38.21766,49.19401,50.89035,53.13551
06-08-2014,51.95472,42.90755,38.61680,35.77292,35.87271,27.93980,21.90281,22.00259,23.99829,23.99829,35.42368,46.54970,47.39788,52.08777,44.20476,55.97939,65.50885,68.40262,69.50025,66.50670,57.62584,46.25035,33.37808,37.16991
07-08-2014,38.38396,30.20159,27.09163,30.63400,37.81852,36.82067,36.07228,47.59745,53.33508,57.87530,62.16606,69.30068,69.25079,69.10111,66.70627,54.33293,62.16606,56.02928,67.00563,64.56090,52.13766,54.43272,55.72992,50.34153
