Date,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00
17-04-2014,43.09049,37.79390,34.25070,36.93492,42.62516,38.16926,33.12313,51.26854,67.85729,82.02976,85.73427,83.74706,80.84830,76.39340,73.01069,68.87710,63.93774,65.06531,63.34751,60.23422,55.88559,51.75150,53.46929,49.71139
18-04-2014,45.95365,44.73694,54.22167,61.95152,59.32069,59.91191,68.12571,72.79565,76.60744,77.68113,76.76809,76.66082,77.68063,78.54028,77.51997,79.18439,79.23827,78.48639,79.23777,76.50017,76.49967,75.05079,69.30617,75.26533
19-04-2014,76.16057,79.45281,79.18439,80.41923,80.09692,75.48037,68.44752,69.78963,69.89690,69.19890,72.25931,75.90994,77.78889,79.82850,78.59366,80.36534,81.97587,83.31848,81.86910,78.21847,76.50017,77.78840,76.66132,76.66132
20-04-2014,80.45465,73.44043,74.78187,74.83626,70.05805,67.69614,69.25329,68.23248,69.41394,70.43374,71.40016,74.29941,80.84880,81.54680,89.43779,94.16212,94.37715,93.78692,87.12977,81.00945,73.54753,61.03898,49.12166,38.86726
21-04-2014,43.09049,36.86391,36.61211,32.37225,31.13691,32.04945,44.39684,50.30212,59.58911,70.16532,75.58714,76.76859,74.56734,80.74153,75.80217,80.84830,82.78114,83.47913,79.50619,78.16458,72.25931,64.20716,58.56980,56.79812
22-04-2014,54.25643,52.03788,55.02644,43.37654,37.14946,36.61261,27.21786,28.93615,38.06199,46.54471,62.48836,68.39364,90.45760,82.40545,66.46130,68.55529,69.19890,77.89616,67.42722,54.38183,59.32119,54.38183,47.99409,47.02767
23-04-2014,50.82117,48.81682,50.83896,47.29609,43.10862,36.07627,38.70610,46.54421,70.32647,80.15080,89.65333,92.23028,94.48442,96.36337,87.77438,85.46585,98.88644,94.69946,94.00146,89.33102,76.60744,68.66256,64.74350,63.13247
24-04-2014,61.55737,47.17037,32.15721,32.64017,19.91759,13.74339,23.56772,44.12842,56.09963,65.44150,64.52847,66.13949,68.17910,71.99089,74.08438,79.39893,78.91646,80.47261,77.25205,73.97711,65.28035,66.83749,70.32647,65.76380
25-04-2014,59.98276,61.27198,63.88435,43.96727,33.33817,36.07577,32.53290,21.68827,13.25943,15.72961,24.31860,26.03690,30.70734,36.39808,37.25722,40.63894,37.95522,35.80735,36.88153,23.99680,17.71533,23.13765,17.93037,14.38750
26-04-2014,23.19136,31.06507,25.92963,40.96075,46.16902,41.55147,48.53044,57.28108,61.52194,59.05326,62.11317,61.30741,62.38109,62.00540,65.87057,68.28637,67.91018,67.69614,59.91191,41.65924,35.59281,30.76122,28.88227,26.89605
27-04-2014,20.70539,29.66142,31.59542,30.68239,29.44606,32.88515,36.05581,40.24678,45.29740,56.25978,68.24246,73.72365,76.19533,70.71464,75.76476,77.43067,77.75347,75.33568,63.62092,47.66231,34.33602,41.59039,51.31643,54.27157
28-04-2014,49.72220,51.44116,50.61744,47.93073,58.51642,54.48610,56.74374,59.80664,58.78534,64.26603,66.84497,68.99484,75.17403,76.41036,77.91412,75.60460,80.33241,74.63669,74.85172,70.44572,65.82417,67.16778,58.35527,57.49512
29-04-2014,56.24149,57.02979,56.47432,53.84199,56.31416,51.31593,51.58485,52.39112,58.19411,58.94649,67.38282,63.88984,63.19085,60.82694,62.97731,70.98256,75.92691,70.76802,70.82191,62.38558,60.98859,64.26603,62.76177,61.14975
30-04-2014,60.03930,60.61207,58.35527,58.73096,60.18233,62.17055,61.09586,56.09863,62.43897,55.56129,65.55575,74.26050,93.92712,101.87999,92.04667,92.42236,88.44693,88.28528,89.57500,88.71535,87.80182,89.41385,80.06349,69.31665
01-05-2014,61.32786,59.60890,54.27157,50.18786,44.11595,38.68864,29.71498,30.68189,37.61396,46.31870,56.63597,68.94096,74.95899,45.08336,54.00264,53.41192,69.69334,79.47326,84.09431,82.80459,79.15046,74.31438,77.96801,77.75397
02-05-2014,78.66650,77.52031,80.81637,81.29983,78.77477,76.14144,72.05774,67.59735,68.02743,67.38282,70.82141,74.52892,75.55022,77.75347,76.24871,73.50812,75.76525,75.76525,77.32340,72.27228,68.51138,62.43897,55.45402,63.13796
03-05-2014,57.96178,62.97697,59.21491,71.03644,71.78882,64.58834,64.31991,78.12916,79.52615,80.43968,83.18078,85.43741,85.16899,84.84619,85.54518,82.91136,82.58905,81.40760,68.99484,59.26830,44.22322,52.71342,57.01166,44.86783
04-05-2014,36.89717,51.36998,60.07556,52.92846,47.87784,44.76056,46.21143,62.11666,68.13470,76.89382,88.82312,94.03439,97.15118,99.73062,101.55818,103.65317,103.70705,100.69803,92.90632,90.05846,81.40760,86.94167,84.14769,77.80686
05-05-2014,74.08171,71.21522,69.42442,68.29585,60.98909,54.80891,59.37607,80.33291,88.92989,95.05619,98.44090,105.37246,108.81155,114.56166,116.17319,123.80325,127.99522,116.76442,113.48648,104.02985,105.15792,102.68625,89.89780,83.34143
06-05-2014,76.15857,67.48992,64.15876,66.30813,55.18510,46.26532,50.99363,53.35753,56.74374,58.24800,70.39233,82.53567,81.89106,84.57777,83.98604,87.96297,87.53290,81.99832,82.26675,65.01841,46.42647,46.96381,55.66905,66.84547
07-05-2014,66.27188,64.05066,62.81516,55.34625,50.88686,54.64775,55.56129,62.76177,60.66579,59.96779,62.43897,66.52317,65.82517,65.87806,65.07229,68.94096,67.00663,56.63597,53.68034,52.76681,53.30415,53.25027,54.97056,54.59387
08-05-2014,54.52252,55.16714,56.52770,55.02394,54.91668,52.49839,48.14576,48.89814,54.43272,53.14300,43.79364,34.01371,31.48816,32.45557,30.46735,26.38365,22.35284,19.02251,23.32075,22.89118,26.06085,25.47012,25.73854,29.71498
09-05-2014,33.60160,39.47628,43.63249,45.78186,48.79038,53.51919,53.94926,59.32218,61.79436,64.10488,63.19135,66.57705,68.67204,64.80337,66.95324,66.52317,62.97631,66.03921,61.36478,54.75552,43.79364,41.91220,41.75154,47.98511
10-05-2014,43.91871,41.48262,41.53700,42.28888,34.92725,41.53601,48.30742,47.82346,42.55780,38.90368,45.24452,58.94649,68.83319,69.85449,68.67204,68.51088,69.10261,68.72592,66.03921,64.05149,61.52544,62.70789,62.38508,62.22443
11-05-2014,62.11749,60.82694,61.31040,60.39737,60.23571,59.80664,55.99136,52.17558,52.17558,49.32822,49.43598,52.87458,56.09813,56.74324,53.89538,56.09813,53.78761,56.68985,58.03246,47.01720,43.68587,45.45905,47.60792,47.55454
12-05-2014,46.28361,47.35796,45.67459,43.36307,41.16081,38.79591,37.50669,38.41972,39.97836,48.25353,53.62695,60.93421,60.39687,57.54900,58.08684,42.34277,20.09620,22.78291,36.64754,37.82849,26.59869,31.05808,30.03728,30.73628
13-05-2014,28.65825,30.44973,28.69418,23.37464,19.50547,22.08492,37.02323,44.38487,42.18161,49.22095,53.78811,57.76454,65.17956,67.32893,66.14648,70.82141,69.80061,67.81239,66.95274,59.21541,55.45352,51.42370,37.07711,28.69368
14-05-2014,28.08549,30.09117,20.52627,26.81373,21.86988,23.42852,26.59819,30.25232,49.91944,60.18283,65.12618,65.44898,69.96176,70.06953,71.41263,71.46652,71.25198,71.46652,67.43620,56.58209,46.48035,32.61672,34.65882,22.62176
15-05-2014,15.33230,21.49369,29.44655,23.69694,14.13205,16.71149,26.70596,54.80891,58.35527,60.07456,63.94422,65.50187,64.31991,70.49910,72.54120,79.04269,77.80735,67.38282,62.27831,55.99086,62.76177,59.48383,51.96104,45.88913
16-05-2014,45.70951,39.19089,39.81771,30.46686,26.54481,32.72449,38.09741,54.86229,68.88707,76.67829,76.03417,74.20711,77.21613,78.18304,82.85847,85.65245,84.25546,74.04546,61.63320,61.04248,56.95878,48.09188,41.58989,40.35405
17-05-2014,40.90985,41.05288,41.32197,43.09465,39.70944,30.46735,25.73904,27.67337,38.47360,45.45905,52.82069,62.81566,72.54170,78.93542,82.58955,85.70584,86.56548,75.12064,61.79386,60.50464,71.68155,69.42442,62.17055,57.44223
18-05-2014,54.52252,51.65670,47.60842,35.41120,36.21697,46.48035,57.11993,59.96729,60.39737,73.18631,89.19831,95.59253,104.45943,103.27698,104.83562,102.47071,96.29203,93.71258,95.43238,87.31836,80.81587,76.62540,65.12618,48.30742
19-05-2014,38.76049,30.59275,30.09067,28.31749,22.03103,19.34432,18.16237,22.35384,31.91823,44.65329,66.84597,84.79280,91.88552,97.74240,93.28251,90.00407,74.36777,84.73892,85.32965,67.06051,60.39737,57.33447,50.94024,45.24452
20-05-2014,40.98103,32.38422,28.64029,23.91198,19.45209,16.12027,26.06135,45.72797,67.81239,71.14371,84.20208,88.17801,95.10957,98.54817,98.28024,94.94792,84.63115,74.79784,76.46375,71.30486,70.49910,61.52593,50.88686,46.10416
21-05-2014,41.48196,39.19023,37.77461,50.45678,48.84426,47.44727,50.93974,47.23273,47.93073,53.73422,60.07456,61.84774,70.87529,66.46928,69.20988,63.29911,58.40915,55.45352,49.27433,55.61517,61.90163,68.29635,67.43670,70.55298
22-05-2014,70.28456,49.79338,50.34852,54.21768,59.86002,56.79712,55.13171,57.49562,60.55852,67.22166,69.20988,70.44522,66.30813,67.16728,67.00663,69.37053,75.71137,79.41938,73.24019,57.38835,47.12496,34.92725,33.47587,38.31245
23-05-2014,36.10887,33.96016,35.08840,41.85881,38.95706,42.07385,49.70391,57.06604,60.02118,65.50187,68.77931,67.11389,73.50812,71.30536,72.21939,69.53218,74.10034,71.03694,68.51088,58.62369,46.96381,40.03225,27.13553,22.67564
24-05-2014,20.27565,14.61651,16.60373,19.07540,17.62453,17.46387,19.02251,21.86988,25.57739,37.34553,55.61467,60.39737,70.23068,72.86351,72.59459,72.54070,74.04646,63.99811,49.97283,43.57860,63.67530,64.74949,57.65727,56.52820
25-05-2014,61.61524,60.75510,56.15201,49.32772,47.82296,46.80266,51.79989,57.06604,58.40915,60.88132,61.74097,67.92016,72.00336,73.83042,76.67829,77.59232,74.20711,72.32616,70.06903,65.60864,57.92519,52.76731,47.98461,46.15755
26-05-2014,38.04336,25.57689,30.73578,28.10295,29.55432,33.42249,29.66159,36.48539,50.08010,55.77632,70.12291,72.59459,76.89332,83.39531,87.42513,88.07024,87.42613,84.52388,75.55022,72.80962,79.52665,71.41263,64.10438,58.99988
27-05-2014,63.90830,60.97063,55.02394,56.04474,53.19638,51.85328,52.44450,51.63874,47.87734,41.21420,42.18211,41.96658,38.47410,47.87734,51.90716,52.01443,56.42093,60.12845,62.38558,62.76127,65.50187,67.06001,63.40638,55.40013
28-05-2014,44.70701,41.62565,36.48539,33.53026,28.15633,19.77439,20.31124,33.20745,35.46459,46.96331,42.66507,47.93073,40.08613,35.08840,32.13327,28.42575,30.84354,38.90318,46.37258,38.52749,22.56837,18.10798,18.80698,16.49696
29-05-2014,14.47215,14.54400,12.46664,12.30549,10.20950,7.68394,9.18870,9.45712,6.34084,10.10223,11.17692,12.03657,17.30272,21.92326,29.93051,31.16585,31.48865,34.92725,36.16358,31.16535,28.42575,30.52074,28.96210,21.76261
30-05-2014,23.78608,28.87312,31.91823,32.34830,32.56334,36.37812,40.03225,44.70667,52.44500,52.71392,57.60339,61.14975,62.70739,66.14748,68.83319,68.08131,63.67530,63.40638,61.14975,57.28108,43.20192,38.52749,32.99241,29.17763
31-05-2014,29.23102,26.29335,24.23379,21.76211,21.87038,28.42575,33.90644,50.94024,61.63370,64.64222,68.72592,65.93194,67.97354,77.59232,81.89056,78.45246,71.52090,60.93471,71.35925,61.63270,55.23848,44.43825,46.26482,46.58762
01-06-2014,42.19908,29.94814,16.76488,17.84006,21.49369,29.01598,50.13448,67.54347,68.94046,72.97127,76.14094,75.12064,75.76575,71.95047,71.19760,73.56200,74.15323,68.18858,65.34072,52.49839,45.24402,39.65556,47.07108,48.57584
02-06-2014,51.58485,40.26524,42.01996,41.75104,38.25857,49.16656,48.73749,55.50790,59.05376,60.23621,65.01841,69.58607,72.70235,71.25148,77.16224,69.31715,67.32893,61.25701,54.37883,44.97510,39.44102,35.24955,34.22875,32.61672
03-06-2014,29.80445,27.79877,24.61047,24.18040,18.48467,14.18594,22.94456,27.83403,33.63752,37.29165,39.60167,42.18112,39.49440,42.34277,35.57186,44.11595,46.31920,41.75154,40.89189,27.99568,48.03850,40.56959,30.52124,30.84354
04-06-2014,30.11910,22.01523,26.24645,25.65522,18.44775,14.03726,16.83473,20.59962,40.33809,39.58471,52.70843,54.64476,61.15274,62.17454,59.70037,54.53699,48.67462,45.60873,41.41377,42.38168,38.83233,36.62658,38.29449,32.05543
05-06-2014,31.12361,35.28265,30.54968,25.44019,18.93171,18.17933,29.20458,38.67068,42.05938,40.87593,43.83356,48.56736,51.68614,55.02095,58.30238,59.37756,62.60461,61.52893,61.95950,54.48361,49.15858,40.39197,37.27219,37.70276
06-06-2014,39.37050,33.99143,26.40760,24.63293,20.59962,15.81243,23.87955,30.76471,48.02951,62.01338,67.12238,73.63035,76.05114,77.66416,76.10452,72.34013,70.02712,66.42338,59.26980,54.05304,45.66261,44.64082,40.23032,37.54161
07-06-2014,36.64504,39.01128,41.84384,43.72629,40.12255,42.00549,35.49752,36.14263,37.27269,36.25089,38.77895,29.79680,45.55485,63.62641,78.47142,84.22553,82.66589,83.84934,81.64459,75.45891,65.56274,52.70843,37.37946,30.06522
08-06-2014,31.19479,31.19479,19.03948,22.80486,24.41789,24.04170,39.96190,50.77260,59.70037,66.15446,69.54266,72.23187,73.63035,74.11431,77.82631,76.64236,78.73985,70.67223,68.25194,64.00310,59.91540,50.55707,32.75493,33.88449
09-06-2014,27.46549,33.70471,25.49407,28.23666,29.74292,36.78873,36.78873,47.65283,50.93376,50.44930,53.67635,59.26980,62.82015,76.85790,83.36488,88.90494,82.71927,71.85568,74.86769,67.12238,47.27664,46.41549,36.30378,33.88449
10-06-2014,31.84006,30.47700,24.68681,17.74826,30.76471,37.54161,38.13284,48.78289,62.55123,63.78806,64.64871,71.21007,74.27546,76.53510,74.97496,82.39746,84.06437,81.69847,75.56718,70.08100,62.12065,55.82771,49.53527,50.50318
11-06-2014,45.03497,33.34615,32.00155,27.96774,25.81638,35.49752,37.97119,40.92931,49.69642,55.66606,61.20612,62.92692,63.14245,66.31611,65.99331,72.17848,67.55295,69.11309,61.58281,50.39592,42.81176,42.81226,15.97408,17.15703
12-06-2014,20.22309,19.00306,18.17933,27.96824,14.57560,10.00395,22.69660,29.74292,32.37824,46.41599,57.01116,58.83972,63.35749,54.42972,56.90339,60.02317,60.50713,64.80936,62.71188,54.16080,39.31579,45.82427,47.43729,49.91196
13-06-2014,47.25818,45.10681,32.96946,32.70054,29.63515,14.36006,37.27169,36.51931,54.10692,65.99281,67.06849,68.57425,65.24043,64.64871,65.67001,64.86324,66.37000,67.98302,68.03691,51.20268,48.19117,49.96534,45.93153,43.24283
14-06-2014,46.54172,42.88360,40.66039,35.76644,35.55190,34.69075,35.17471,36.62708,38.88622,41.41327,43.08118,49.05131,52.11671,53.03124,55.34425,57.49562,58.35527,61.09885,62.76626,64.00310,64.00310,63.89533,64.86374,63.94921
15-06-2014,62.10286,61.02718,63.30360,60.77605,58.73245,59.91590,55.98986,52.54728,51.90167,52.06332,53.62296,54.91318,50.39592,47.54506,45.82377,43.29621,41.84384,43.24233,40.87593,42.48945,40.82254,41.35989,44.04909,44.58643
16-06-2014,41.80792,39.80025,41.95211,41.14435,36.30478,33.45342,34.47522,34.31407,33.99126,37.21881,39.15514,39.53133,44.42528,50.12700,53.46081,53.30016,46.36211,46.68441,48.40570,49.42750,48.45959,46.89995,48.56736,49.10520
17-06-2014,51.70460,61.17020,61.69008,61.20662,56.25828,55.55929,54.96757,58.51692,56.79613,57.28008,57.33397,57.54950,58.51742,57.65677,57.87231,56.20390,53.89188,53.03124,48.94355,43.67240,38.29399,37.05716,35.71255,33.83011
18-06-2014,30.04726,21.94405,20.11566,19.30840,17.96380,15.32847,11.56309,12.42423,15.38236,17.85653,23.61113,28.66673,31.62536,31.35594,30.87198,29.41961,31.57098,31.14090,33.56119,32.70004,35.87371,33.40004,23.34171,8.12150
19-06-2014,10.03970,4.44575,4.57115,3.71100,6.93855,11.13301,19.25501,15.00567,18.23321,26.03191,27.59105,29.41961,33.93838,37.21881,39.20802,40.82204,39.74636,39.47744,38.45514,39.53133,34.42183,29.58126,28.88227,18.12545
20-06-2014,26.82021,22.08708,8.92826,7.15359,13.98387,16.99588,20.43796,28.34343,35.71255,40.82204,46.68441,46.84606,44.85635,43.51125,48.13728,52.33224,41.73657,41.19823,43.45737,39.53133,27.32263,29.20507,23.50336,22.80437
21-06-2014,27.39364,25.60151,25.97803,24.79508,23.18155,24.84846,25.65522,29.20458,38.29399,48.40570,40.12305,54.10642,69.97373,69.00532,65.13266,64.00310,61.74396,60.45374,59.59260,56.09663,52.60116,42.65060,33.50780,16.72696
22-06-2014,23.01973,18.93188,5.64783,13.98387,19.30890,26.24695,29.04292,34.47572,34.47572,39.96190,55.66656,63.41087,59.00088,52.60067,55.39764,53.73023,52.33174,51.36383,47.54556,40.33809,38.50953,37.75665,37.27269,33.93788
23-06-2014,31.33781,26.31796,27.69882,22.53594,24.95573,29.79630,26.62314,27.69882,29.68903,32.64716,40.66089,57.17232,70.88776,76.85740,81.16013,77.50301,60.88382,53.40743,42.43607,35.06694,18.87783,14.36006,29.74292,25.92414
24-06-2014,21.01140,20.58099,19.63120,21.19084,16.02747,14.25279,20.27631,20.97630,27.37651,32.21659,34.74514,41.73657,38.07945,35.55090,26.89206,23.93393,29.04342,35.44413,31.89428,37.43335,27.96724,29.74292,22.96552,19.47005
25-06-2014,21.94405,19.21926,19.90012,18.77106,20.54523,24.79458,36.08874,43.51125,45.71650,52.38563,54.37534,55.39764,57.87131,60.77605,63.14295,64.27252,61.26001,56.52721,57.65627,52.06282,49.96534,44.04859,36.46593,31.73263
26-06-2014,41.09080,35.99977,30.33414,17.31819,14.52171,24.95573,46.89995,56.52721,53.24627,60.34598,64.00310,64.27202,67.39180,65.34720,65.61612,66.58503,66.10058,62.28181,57.38785,45.71600,36.73485,36.19701,32.05543,25.86976
27-06-2014,26.24678,33.20246,32.59278,26.56925,29.58126,13.76833,16.99588,28.82839,34.47572,34.15291,36.57320,43.18894,39.10125,41.09146,43.24233,38.18672,39.74636,40.66039,46.03880,36.73435,30.92537,25.27853,20.81465,21.45976
28-06-2014,27.53733,17.92804,15.65128,16.61919,20.11566,27.75270,40.12305,43.02729,47.00722,47.76010,51.84829,48.67462,49.69642,52.00894,55.82771,53.56858,49.05081,48.24355,48.08240,48.83578,43.40348,41.95211,39.26240,35.33636
29-06-2014,34.13512,33.05944,33.45342,32.37824,35.82032,36.14313,45.23254,47.54456,50.01923,41.46715,37.64888,42.97391,49.15858,49.26585,53.94577,55.72044,57.76454,58.89361,56.58059,50.98764,45.87765,39.47744,40.92931,42.81176
30-06-2014,18.07173,27.10693,31.51759,30.38803,29.25846,29.52788,42.22053,46.14707,48.99743,50.77161,53.62296,55.82821,58.89311,57.60289,53.62246,49.48139,51.41821,53.08462,51.79440,47.49167,36.94939,29.74242,32.96946,25.11738
01-07-2014,25.36269,13.18293,7.25437,2.47167,10.37066,17.67891,11.98318,22.03103,47.82346,53.35803,51.10140,53.03573,54.70164,52.17608,52.49839,51.42370,50.13448,50.51017,49.43549,45.29790,41.05255,32.13327,20.95635,13.70248
02-07-2014,7.60162,7.60162,3.60324,2.58144,2.68971,3.11878,9.25107,37.05765,43.45737,49.05131,53.94527,59.80814,62.92742,68.89755,71.47899,73.25367,73.46920,60.88382,59.26980,58.46353,54.91368,55.39814,51.90167,48.51347
03-07-2014,43.95995,37.28966,33.29227,25.54746,27.69882,32.91558,56.68836,64.05748,74.49150,83.68768,90.89466,88.42099,88.47487,89.33502,94.55277,97.08083,101.00637,98.80162,94.22997,83.90322,71.37172,57.81792,57.33347,49.37412
04-07-2014,44.89194,38.72523,34.79802,30.28026,27.96774,32.10932,35.82032,42.32780,48.02902,56.31217,76.31956,93.58436,101.27579,105.30910,108.21384,115.74362,108.48276,98.20989,91.54076,79.43934,68.84367,56.68886,45.01750,39.31629
05-07-2014,36.07095,28.68486,28.34443,29.47350,28.02113,26.24595,23.18105,19.20063,16.40366,16.78035,28.98954,33.72284,44.21024,41.36038,40.01528,41.79046,44.26413,41.62881,39.47694,23.34221,16.24300,11.83251,12.58588,14.95228
06-07-2014,22.73235,26.60468,26.35372,24.14947,20.32970,21.83645,29.79630,32.43212,30.92637,27.42990,27.75270,37.91730,40.39247,41.41427,48.02902,59.43145,63.57302,65.18655,64.54094,57.60239,46.68441,43.18845,42.27441,39.53133
07-07-2014,30.97992,29.83239,21.40588,16.78084,13.66107,14.84452,22.48206,29.90357,37.64938,44.04959,46.52276,52.22398,54.48311,56.09713,56.85001,56.90339,56.36605,59.32418,57.44124,48.62124,34.31407,29.90407,17.31869,14.14502
08-07-2014,10.89985,12.98003,10.11121,13.60718,14.41394,8.60546,17.04927,29.63515,43.24183,54.16030,61.47554,54.91368,38.83233,37.11104,26.73041,30.22687,38.88572,37.27269,35.22909,33.99126,32.32435,32.05493,27.32263,30.97975
09-07-2014,32.98759,35.06778,33.77623,39.37017,41.36038,42.05888,40.55362,38.72456,41.09146,46.84606,48.67512,50.77260,51.25606,51.30995,53.08512,53.35354,51.52498,51.79440,55.23599,57.33397,57.92519,57.92519,54.96707,52.38563
10-07-2014,52.13434,52.06382,52.92347,52.87008,50.82599,48.19067,41.30600,39.20852,39.20852,40.17693,40.23132,41.19823,40.39197,39.85413,39.26240,40.28420,38.99348,35.82032,36.84262,38.40226,35.33586,32.32385,33.93838,32.80881
11-07-2014,31.84006,32.41416,32.59327,34.20680,35.17471,34.58299,34.20680,33.29227,34.20630,34.95918,36.78873,37.70276,38.40176,39.36967,40.98370,41.79046,44.37190,45.66261,48.88966,47.16837,47.43729,44.31801,43.29621,44.42578
12-07-2014,41.80792,43.74441,41.62881,40.55312,41.03708,34.95968,34.36745,33.88449,37.75665,41.46765,53.19289,62.33569,74.27596,80.51452,79.00877,77.07294,73.19978,66.58454,63.35799,46.30822,36.14313,37.86392,40.60701,36.57320
13-07-2014,31.84006,31.69704,27.32213,25.44019,22.80486,17.85603,15.11344,19.25451,22.10487,24.63342,29.52738,32.75443,37.97119,43.08118,40.33809,27.05321,24.14947,25.92364,24.84796,22.42818,23.39609,20.86854,22.05199,23.23444
14-07-2014,25.96007,23.01973,20.54573,21.89033,20.92192,20.65300,19.95401,22.69710,28.61285,32.91558,38.50953,49.85758,54.91368,63.08807,69.97323,77.87920,79.54661,76.96467,72.12460,62.55123,53.19239,49.85758,46.03930,42.05888
15-07-2014,37.57704,36.78873,34.74514,30.92637,28.82789,26.56925,22.37479,21.24473,34.74514,40.23032,44.37239,48.24455,52.97785,57.17232,54.91368,54.05304,53.24627,55.39764,51.14829,45.55535,37.91780,32.91608,27.21486,23.66501
16-07-2014,24.09542,17.42645,17.69487,19.73847,18.93221,19.95351,24.57954,27.16098,29.90357,40.66089,57.97908,76.10452,82.50473,82.77315,86.37739,90.35731,87.82926,82.82804,75.56668,61.31389,41.62881,41.19873,38.83233,30.76471
17-07-2014,20.79652,19.36228,18.66379,17.15703,12.80092,13.44553,16.78084,20.76077,26.67652,30.65695,34.58299,35.98147,43.51125,49.53527,51.84829,52.11671,51.41821,51.41771,51.79390,57.06505,50.98764,48.19117,37.86442,37.11104
18-07-2014,36.07161,32.12744,30.92587,28.23666,33.83061,34.95968,37.54111,40.12255,42.32830,56.90339,67.28403,82.28970,93.20767,102.40486,112.57045,133.43849,144.08754,144.19481,127.57612,122.14383,108.96672,97.99436,114.29124,96.38084
19-07-2014,69.84817,48.97980,39.90751,46.84557,49.31973,26.62264,32.27097,24.04170,33.13062,46.89945,57.76404,79.86941,94.28335,104.01788,126.55382,125.31699,116.22757,110.84916,97.18810,89.38940,61.58231,53.19239,61.09885,57.11893
20-07-2014,35.49752,45.25050,34.79852,29.41961,36.08924,36.68047,37.80953,43.40398,43.24283,50.01873,59.37756,63.25022,67.06899,60.02267,58.57080,48.02951,45.71700,42.00549,35.65917,40.71478,39.69298,39.58521,40.60701,42.65110
21-07-2014,44.17482,44.38969,46.46988,37.59450,30.38803,23.44997,27.32213,36.30428,45.12477,50.39592,63.89533,66.58454,59.53922,53.62296,55.61268,59.70087,60.45325,61.52843,63.46476,63.68029,64.64821,61.79785,58.73245,63.35849
22-07-2014,63.17788,62.03101,59.80863,60.72217,58.30238,58.40915,54.26857,50.18088,50.88037,47.27614,48.62124,46.73830,53.35354,55.02095,57.87181,59.05476,61.20662,61.26051,60.66828,57.49512,47.43779,41.57492,42.22053,42.75837
23-07-2014,43.88744,40.87593,40.82254,42.11276,37.59500,38.13284,47.70621,48.02902,51.09491,54.05304,58.62518,62.65899,68.09079,71.96295,80.99898,86.80746,76.10452,72.60806,70.61785,67.12238,62.71238,64.00310,63.35799,63.30410
24-07-2014,61.31389,58.15869,50.28765,45.55535,48.24405,42.48945,38.93960,42.38168,44.21024,51.95556,59.10864,58.14023,67.17626,69.21936,66.42338,71.26345,73.73812,73.89977,73.14640,74.59827,69.75820,64.59482,61.58281,54.16080
25-07-2014,52.99581,52.13500,49.85807,46.14707,48.62074,44.69420,40.66089,48.88966,56.52770,62.06677,64.37979,70.13489,76.85740,74.65265,68.68202,79.97668,76.64236,63.84194,69.16647,67.28403,62.01338,60.13094,60.39986,62.38957
26-07-2014,63.10670,56.93932,57.11893,60.99109,64.80986,63.25022,61.52893,61.69058,61.09885,61.15224,65.93943,70.24215,72.87698,79.43884,83.90322,82.23581,82.28970,76.64236,80.94509,68.03641,68.09029,50.66484,37.75665,30.65695
27-07-2014,43.81626,35.99977,30.76421,43.29621,49.74981,53.08462,56.52721,53.83750,43.34960,41.25212,42.81176,44.21024,48.89016,53.46181,56.36605,48.94404,47.49117,48.19067,49.58866,43.51125,34.69075,41.35989,39.90801,37.81053
28-07-2014,34.63670,25.96007,20.49235,24.25674,21.62141,16.24250,12.96207,13.49991,22.80437,35.55190,40.82254,38.29449,36.94989,37.81053,39.20902,37.21881,39.36967,40.01528,39.58471,40.87593,42.48945,45.12477,45.93153,44.85585
29-07-2014,41.59238,34.20696,29.85018,28.93615,27.91436,24.68731,28.23716,33.40004,36.08974,39.58521,43.51125,48.67512,53.35404,54.96757,57.81792,58.62469,65.34820,65.40109,60.99109,52.87008,44.58693,45.07139,43.18845,35.49752
30-07-2014,41.44936,39.08312,38.34787,30.97975,25.11738,25.00961,33.83061,47.47305,,,62.81998,69.54216,76.58848,82.28920,87.66811,89.71220,95.09012,89.55055,63.57253,66.96072,59.86152,44.42578,43.83405,50.01923
31-07-2014,52.63659,36.28582,30.87148,31.51759,21.83645,22.85775,34.47572,52.65505,63.35699,70.83388,76.96467,83.47265,87.56034,95.57457,100.30737,98.74774,101.49083,96.65025,91.59465,74.92157,65.34770,53.78362,45.39369,40.76866
01-08-2014,35.92792,32.41416,29.41961,26.89156,17.31918,16.78035,16.40416,23.34221,40.82254,58.30188,67.87525,74.86719,85.46336,94.82169,92.34753,88.74379,94.01443,98.53170,96.27307,85.46336,75.45941,62.28231,56.74224,54.26807
02-08-2014,51.91947,49.05098,43.72629,36.46543,47.11499,33.50780,33.34565,43.29621,62.65849,66.96122,85.62401,92.45479,103.58831,114.61405,117.35664,115.63585,112.46318,94.28335,61.26001,62.17454,58.89361,51.14829,47.97563,47.59894
03-08-2014,53.23264,63.69343,58.73146,50.61794,46.42647,42.87961,50.29563,63.08408,72.32616,75.71187,80.27853,82.53567,83.18078,88.07024,94.30331,97.68902,98.11859,96.61383,90.43465,78.55923,72.91689,66.20086,60.93471,55.18510
